date,china_return,china_vol,usa_return1,usa1_vol,usa_return2,usa2_vol,euro_return,euro_vol,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility
2013-11-6,-0.005374158,0.003769399,-0.001295108,0.005780434,-0.004376296,0.005282892,0.008241472,0.00750715,-3,-0.325,-0.417,-0.307,-0.514,-1.437
2013-11-7,-0.006692821,0.004591005,-0.007117636,0.005492258,-0.009772035,0.00516011,-0.012160894,0.008652519,-2.861,-0.321,-0.37,-0.268,-0.51,-1.392
2013-11-8,0.002559288,0.004525581,-0.004995966,0.003365695,0.016472168,0.008660583,-0.002131638,0.007963764,-2.924,-0.327,-0.368,-0.325,-0.531,-1.373
2013-11-11,0.00333008,0.004592694,-0.001599217,0.002371239,0.003119738,0.008399404,0.008638159,0.008018612,-2.972,-0.328,-0.381,-0.328,-0.525,-1.41
2013-11-12,-0.00414663,0.004863102,-0.000549575,0.002546225,-0.000605359,0.008186321,0.000138715,0.007062566,-2.947,-0.319,-0.396,-0.348,-0.529,-1.355
2013-11-13,-0.013812249,0.006644462,-0.004047473,0.002459167,0.006143376,0.008465035,-0.005947326,0.00740544,-2.967,-0.296,-0.39,-0.314,-0.537,-1.43
2013-11-14,0.007722675,0.007307983,0.016706321,0.00789979,0.007617741,0.008587082,0.012186922,0.00882609,-3.074,-0.298,-0.45,-0.313,-0.545,-1.468
2013-11-15,0.000706144,0.007249021,0.005906247,0.008228023,0.005168785,0.008023438,0.003766353,0.00838913,-3.187,-0.313,-0.495,-0.319,-0.55,-1.51
2013-11-18,3.68E-06,0.006878236,0.013423333,0.008662173,-0.004922882,0.006740956,0.005802277,0.00631007,-3.2,-0.324,-0.507,-0.303,-0.552,-1.514
2013-11-19,0.003310366,0.006939852,-0.001807229,0.008209943,0.000983008,0.004359198,-0.00628303,0.007047515,-3.195,-0.333,-0.484,-0.322,-0.558,-1.498
2013-11-20,0.000618941,0.006769754,-0.003926904,0.008516172,0.003030703,0.00435722,-0.001013772,0.006602749,-3.128,-0.338,-0.464,-0.333,-0.56,-1.433
2013-11-21,0.011852023,0.008034016,-0.011355909,0.010218344,0.005303479,0.004228545,0.002815404,0.006606135,-3.162,-0.342,-0.488,-0.355,-0.559,-1.418
2013-11-22,0.004455161,0.004366215,0.003643248,0.009850482,0.011865367,0.005283944,0.00451553,0.005735364,-3.241,-0.347,-0.503,-0.353,-0.583,-1.455
2013-11-25,-9.38E-05,0.004282717,0.004447885,0.007963707,0.003878368,0.005059106,0.002113913,0.004113589,-3.248,-0.355,-0.524,-0.344,-0.578,-1.447
2013-11-26,-0.009771509,0.006477847,-0.00224488,0.007802211,-0.003053385,0.005567271,-0.002062718,0.004208297,-3.227,-0.346,-0.495,-0.329,-0.578,-1.479
2013-11-27,0.00011906,0.006473604,0.00016386,0.005295104,0.000704135,0.004658995,0.000955175,0.003612521,-3.284,-0.352,-0.509,-0.354,-0.575,-1.494
2013-11-29,0.00915181,0.007092951,0.0114271,0.007215909,-0.001271238,0.004912384,0.009603223,0.003878814,-3.227,-0.357,-0.529,-0.347,-0.561,-1.433
2013-12-2,-0.002523857,0.007315513,0.004571384,0.007098647,0.001357074,0.004946847,-0.002959358,0.004220383,-3.17,-0.391,-0.505,-0.378,-0.553,-1.343
2013-12-3,-0.007295116,0.006501621,-0.008350441,0.006227359,-0.008170205,0.006215966,-0.011069218,0.006498222,-3.087,-0.383,-0.467,-0.366,-0.546,-1.325
2013-12-4,-0.00510532,0.006198242,-0.005964186,0.006822555,-0.003936501,0.00397579,-0.010777599,0.00730876,-2.973,-0.394,-0.416,-0.387,-0.55,-1.226
2013-12-5,0.002990305,0.006477633,0.002427242,0.006672664,-0.002418128,0.00319136,0.006022919,0.007810116,-2.934,-0.402,-0.371,-0.403,-0.57,-1.188
2013-12-6,0.005021027,0.005813505,0.007084568,0.007005389,0.01239392,0.00639533,0.004360747,0.00810077,-3.139,-0.408,-0.418,-0.41,-0.58,-1.323
2013-12-9,-0.001918186,0.005876874,0.004457231,0.007044208,0.001186311,0.006409167,-0.001800366,0.008082254,-3.199,-0.416,-0.46,-0.411,-0.571,-1.341
2013-12-10,-0.00892331,0.005132882,0.002209691,0.005789569,-0.00440848,0.00660943,-0.006629212,0.006773956,-3.169,-0.414,-0.433,-0.391,-0.578,-1.353
2013-12-11,-0.001741475,0.00514171,-0.007894413,0.00636737,-0.017426866,0.0090564,-0.00138303,0.006811889,-3.041,-0.428,-0.379,-0.389,-0.572,-1.273
2013-12-12,-0.001732217,0.004671893,-0.015884102,0.008213274,-0.007049605,0.008964458,-0.009211209,0.006474708,-2.959,-0.437,-0.328,-0.414,-0.576,-1.204
2013-12-13,0.005380926,0.005038577,0.004369897,0.008297232,0.000866252,0.009072389,-0.004690243,0.005565539,-2.93,-0.441,-0.325,-0.4,-0.575,-1.189
2013-12-16,0.011680767,0.006724636,0.000679611,0.008221777,0.002488507,0.00925911,0.008854484,0.006293076,-2.961,-0.452,-0.337,-0.4,-0.578,-1.194
2013-12-17,-0.008257373,0.00728673,0.004534519,0.007867665,-0.005727534,0.006889582,-0.008521241,0.006176084,-2.927,-0.442,-0.325,-0.383,-0.59,-1.187
2013-12-18,-0.003298657,0.007340918,0.007527567,0.008301155,0.022837204,0.012409563,0.010622903,0.008158951,-3.201,-0.451,-0.4,-0.427,-0.588,-1.335
2013-12-19,0.012985002,0.008030027,0.000439677,0.008226623,-0.002567841,0.012349676,0.013716785,0.009558376,-3.342,-0.485,-0.445,-0.434,-0.578,-1.4
2013-12-20,-0.000505886,0.007943464,2.31E-05,0.007625335,0.006079257,0.010112743,0.004167242,0.009524876,-3.342,-0.492,-0.461,-0.419,-0.58,-1.39
2013-12-23,0.005520697,0.007798234,0.007284159,0.003208283,0.005012196,0.009218777,0.004285721,0.008105852,-3.435,-0.503,-0.495,-0.43,-0.565,-1.442
2013-12-24,0.003329689,0.007747923,0.001124769,0.00330332,-0.000635897,0.009324591,-0.001579497,0.007616538,-3.456,-0.508,-0.507,-0.439,-0.57,-1.432
2013-12-27,0.005017312,0.006872862,0.001215164,0.003243921,0.004836396,0.009306452,0.020391359,0.009682257,-3.491,-0.527,-0.547,-0.468,-0.575,-1.374
2013-12-30,-0.000380014,0.005373138,0.002037243,0.003205183,0.002050967,0.008327815,0.001780411,0.007649249,-3.439,-0.523,-0.543,-0.463,-0.572,-1.338
2013-12-31,0.000158456,0.004800519,0.001005645,0.002467417,-0.000307377,0.003338345,-0.000199515,0.00802704,-3.404,-0.525,-0.501,-0.474,-0.571,-1.333
2014-1-2,-0.00586767,0.003958905,-0.003317891,0.003147034,-0.005119743,0.004002156,-0.014538158,0.010322787,-3.228,-0.524,-0.448,-0.44,-0.577,-1.239
2014-1-3,0.005121636,0.004159233,-0.000481436,0.00318771,0.001937968,0.003524933,0.006155936,0.010417891,-3.3,-0.533,-0.444,-0.435,-0.575,-1.313
2014-1-6,0.006111538,0.004251285,-0.001101296,0.001840436,-0.004034513,0.003514485,0.003598601,0.010399592,-3.178,-0.529,-0.342,-0.407,-0.571,-1.329
2014-1-7,-0.002177898,0.004453331,0.003689153,0.002286746,0.011357927,0.005575498,-0.001053133,0.010369316,-3.308,-0.536,-0.357,-0.401,-0.576,-1.438
2014-1-8,-0.006406918,0.004869661,0.000983003,0.002275203,0.009041561,0.00618423,0.002772537,0.006756416,-3.364,-0.546,-0.381,-0.416,-0.573,-1.448
2014-1-9,0.002605603,0.005009792,-0.00506249,0.002916787,0.006886964,0.00643851,-0.00106802,0.006701983,-3.391,-0.541,-0.343,-0.41,-0.58,-1.517
2014-1-10,0.008233958,0.005917421,0.004422505,0.003466718,0.00490942,0.006316511,0.012279866,0.008301124,-3.483,-0.513,-0.363,-0.36,-0.583,-1.664
2014-1-13,-0.001708642,0.005276662,0.004243675,0.003483706,-0.006500963,0.006646125,-0.003767479,0.005395095,-3.398,-0.512,-0.342,-0.326,-0.58,-1.638
2014-1-14,0.00985542,0.006039099,-0.002530348,0.003703749,0.013886337,0.007671866,0.002562769,0.005178353,-3.402,-0.523,-0.321,-0.353,-0.598,-1.607
2014-1-15,0.016138651,0.007960926,-0.000662138,0.003672462,-0.00090985,0.007124677,-0.000644208,0.005233913,-3.469,-0.537,-0.382,-0.359,-0.603,-1.588
2014-1-16,0.006719574,0.007548615,-0.003363116,0.003691437,0.003024121,0.006669173,0.005257142,0.005247575,-3.444,-0.53,-0.366,-0.334,-0.603,-1.611
2014-1-17,0.004695118,0.005669635,-0.002638918,0.003738233,-3.30E-05,0.006480891,-0.000411005,0.005355316,-3.453,-0.527,-0.361,-0.314,-0.572,-1.679
2014-1-21,0.010262251,0.005495566,-0.004652242,0.003662698,0.005430503,0.006358944,0.003266931,0.005185321,-3.468,-0.534,-0.365,-0.313,-0.579,-1.677
2014-1-22,-0.003496307,0.00692358,0.010265922,0.005324379,0.000820237,0.006323756,0.00126123,0.002976477,-3.483,-0.54,-0.371,-0.327,-0.574,-1.671
2014-1-23,0.002504422,0.006289077,-0.008697403,0.005863111,-0.006828436,0.006399995,0.00613599,0.002623871,-3.236,-0.504,-0.311,-0.28,-0.568,-1.573
2014-1-24,-0.017946006,0.010974306,-0.022563482,0.009843394,-0.02441734,0.010066161,-0.021526365,0.009444423,-2.668,-0.456,-0.181,-0.235,-0.555,-1.241
2014-1-27,-0.006929529,0.009648625,-0.016280231,0.010543024,-0.009160888,0.010225101,-0.010477424,0.010099661,-2.536,-0.46,-0.107,-0.248,-0.548,-1.173
2014-1-28,0.001792121,0.009194806,0.010558904,0.012450389,0.013044585,0.011994529,0.003337277,0.009882181,-2.704,-0.465,-0.13,-0.256,-0.562,-1.291
2014-1-29,-0.01088658,0.009384951,-0.002373776,0.012458666,-0.008326189,0.012059645,-0.007393873,0.009972822,-2.555,-0.437,-0.132,-0.243,-0.571,-1.172
2014-1-30,0.004129703,0.008078307,-0.00133178,0.012529145,0.017185159,0.014245326,0.01237067,0.011498705,-2.476,-0.434,-0.127,-0.242,-0.545,-1.128
2014-1-31,-0.00563693,0.00807871,0.001212943,0.011162159,-0.007595801,0.014270954,-0.005763994,0.011439707,-2.229,-0.405,-0.097,-0.201,-0.508,-1.018
2014-2-3,0.002953804,0.008147094,-0.003881835,0.011090433,-0.021831547,0.015853064,1.68E-05,0.010812295,-1.9,-0.384,0.015,-0.166,-0.517,-0.848
2014-2-4,-0.008277669,0.00607179,-0.002125907,0.00791739,0.009979456,0.014411902,-0.010476415,0.008399389,-1.99,-0.391,0.067,-0.188,-0.532,-0.946
2014-2-5,0.011717437,0.007985112,-0.001962709,0.004895732,-0.005533746,0.014130271,0.007002062,0.00827376,-2.017,-0.409,0.051,-0.187,-0.535,-0.937
2014-2-6,0.004980693,0.008231534,0.00585279,0.003254197,0.003794941,0.013050356,0.007787875,0.008742316,-2.342,-0.433,-0.008,-0.221,-0.566,-1.114
2014-2-7,0.008234172,0.007178367,0.00931739,0.004840651,0.018074869,0.014564012,0.014788098,0.009397168,-2.591,-0.436,-0.083,-0.212,-0.579,-1.281
2014-2-10,0.003797263,0.007167543,0.004144693,0.004841353,0.010368488,0.013574546,0.005442636,0.008665004,-2.677,-0.449,-0.107,-0.211,-0.578,-1.332
2014-2-11,0.016892914,0.007905113,0.006815414,0.005180512,0.012033244,0.013521417,0.009664426,0.008101508,-2.844,-0.472,-0.159,-0.224,-0.569,-1.42
2014-2-12,0.003436082,0.007878668,0.004657345,0.004338316,-0.00013109,0.008025016,0.001553197,0.007967194,-2.947,-0.491,-0.184,-0.234,-0.571,-1.467
2014-2-13,0.005093053,0.004975422,-0.006970781,0.005636238,0.008339025,0.007945048,0.011285023,0.004251484,-2.848,-0.476,-0.161,-0.212,-0.536,-1.463
2014-2-14,0.007006131,0.004655433,0.007899653,0.005380198,0.003163969,0.006200281,0.01096938,0.004326215,-2.916,-0.488,-0.17,-0.208,-0.523,-1.527
2014-2-18,0.013560827,0.005121993,0.0040537,0.005349412,0.010426749,0.005961824,0.006885549,0.004374034,-3.006,-0.492,-0.223,-0.206,-0.536,-1.549
2014-2-19,-0.00828317,0.008093783,0.008471116,0.005224538,-0.006836836,0.006926972,-0.001194086,0.00479075,-2.952,-0.506,-0.202,-0.208,-0.55,-1.486
2014-2-20,0.001441041,0.0082448,-0.002731458,0.005836898,0.010054048,0.00688983,-0.002597343,0.00588874,-2.903,-0.512,-0.176,-0.21,-0.545,-1.46
2014-2-21,0.002418346,0.006586644,0.006232406,0.005780107,-0.001215242,0.006540427,0.008053356,0.005715181,-3.011,-0.519,-0.222,-0.203,-0.541,-1.526
2014-2-24,0.008216565,0.006819642,0.005603404,0.005833745,0.007809302,0.006514444,0.007182115,0.005543868,-3.053,-0.539,-0.21,-0.205,-0.539,-1.56
2014-2-25,-0.003027179,0.007316447,0.002789972,0.003804991,-0.002989016,0.006812038,0.006838004,0.005042376,-3.126,-0.54,-0.241,-0.184,-0.551,-1.61
2014-2-26,0.002758298,0.007106542,0.006142193,0.003605015,-0.000398149,0.006922591,-0.0016974,0.004881406,-3.075,-0.533,-0.229,-0.168,-0.56,-1.585
2014-2-27,0.000370101,0.005144425,-0.000337743,0.004025929,0.005496352,0.006181845,-0.004054541,0.005295612,-3.026,-0.537,-0.235,-0.145,-0.536,-1.573
2014-2-28,-0.008077479,0.005085773,0.006733276,0.003728012,-0.003014488,0.005424182,0.00760037,0.005508592,-3.116,-0.563,-0.238,-0.166,-0.55,-1.599
2014-3-3,-0.011398354,0.006764191,-0.004461341,0.004232399,-0.006616048,0.005074463,-0.026968592,0.012690302,-2.642,-0.529,-0.151,-0.12,-0.533,-1.309
2014-3-4,0.020646192,0.010747043,0.006226921,0.004231754,0.018400031,0.008581148,0.019430247,0.014550793,-2.945,-0.565,-0.228,-0.164,-0.534,-1.454
2014-3-5,-0.006915808,0.010658484,0.001004319,0.004160515,-0.002279606,0.00841978,-0.002344121,0.014340934,-3.021,-0.571,-0.246,-0.167,-0.542,-1.495
2014-3-6,-0.008457533,0.011037934,-0.001629737,0.004449608,-0.008313362,0.009078963,0.002282096,0.014070667,-3.158,-0.588,-0.279,-0.201,-0.573,-1.517
2014-3-7,-0.010251288,0.011277955,-0.012093568,0.006468907,-0.00173141,0.009114075,-0.012341694,0.014740304,-3.138,-0.588,-0.266,-0.215,-0.582,-1.487
2014-3-10,0.005397828,0.011712805,-0.010983249,0.007544817,0.003111212,0.008929149,-0.00018841,0.014737886,-3.04,-0.581,-0.23,-0.203,-0.554,-1.472
2014-3-11,0.00406386,0.011686567,0.004562572,0.007152195,-0.002745619,0.008914906,-0.000502599,0.014185263,-3.109,-0.576,-0.228,-0.197,-0.574,-1.534
2014-3-12,-0.011396328,0.011686267,-0.001389379,0.007104591,0.000349573,0.008432278,-0.007854434,0.010018362,-2.981,-0.55,-0.163,-0.171,-0.567,-1.53
2014-3-13,-0.007261683,0.006825112,-0.001436962,0.006143205,-0.015497981,0.006189543,-0.006401572,0.005149669,-2.733,-0.52,-0.117,-0.121,-0.558,-1.417
2014-3-14,-0.008577563,0.006931956,0.000228227,0.006062459,-0.004382178,0.006150254,-0.006603217,0.005185686,-2.452,-0.51,-0.048,-0.114,-0.572,-1.208
2014-3-17,0.008675483,0.008452811,0.003940106,0.006647661,0.008568507,0.007432331,0.007988667,0.006668895,-2.683,-0.532,-0.087,-0.137,-0.579,-1.348
2014-3-18,0.004040133,0.008059838,0.007405344,0.005987297,0.012819767,0.009253745,0.005728401,0.006250743,-2.847,-0.541,-0.132,-0.127,-0.587,-1.46
2014-3-19,0.002961589,0.00779991,-0.000338497,0.00344736,-0.003304948,0.00924868,0.001407237,0.006319058,-2.892,-0.596,-0.117,-0.163,-0.599,-1.417
2014-3-20,-0.012540826,0.008473937,-0.008454362,0.004932906,-0.000875733,0.009203238,-0.009956335,0.007174531,-2.919,-0.576,-0.1,-0.171,-0.603,-1.469
2014-3-21,-0.006843096,0.007918194,-0.002666699,0.00501552,-0.016203333,0.010958211,0.000861395,0.006783755,-2.936,-0.577,-0.096,-0.157,-0.594,-1.512
2014-3-24,-0.013564912,0.008818399,-0.003360579,0.005146287,-0.015187274,0.010898181,-0.014810326,0.008442177,-2.904,-0.577,-0.1,-0.148,-0.577,-1.502
2014-3-25,0.009990791,0.009837918,0.004227467,0.005449001,0.007059527,0.01144002,0.011680233,0.009600843,-2.98,-0.585,-0.128,-0.15,-0.562,-1.555
2014-3-26,0.003207138,0.00912946,0.00198189,0.005266664,-0.000114259,0.010672365,0.002986579,0.009117082,-3.043,-0.588,-0.136,-0.131,-0.6,-1.588
2014-3-27,-0.004469291,0.008778697,-0.010546763,0.005332275,-0.00083285,0.008479971,-0.002139209,0.008726579,-3.009,-0.591,-0.152,-0.123,-0.58,-1.563
2014-3-28,0.003771424,0.008875725,0.006716127,0.006417361,-0.005159505,0.00847601,0.007292794,0.009308967,-3.114,-0.621,-0.188,-0.142,-0.581,-1.582
2014-3-31,-0.016240175,0.009622659,0.011357821,0.007269278,0.014574286,0.011156654,0.005095593,0.008485076,-3.1,-0.605,-0.167,-0.156,-0.578,-1.594
2014-4-1,0.006230766,0.010110659,0.009777446,0.007702912,0.008300274,0.009818834,-0.002671157,0.008637693,-3.25,-0.629,-0.193,-0.171,-0.598,-1.659
2014-4-2,-0.000972912,0.008636001,0.002814324,0.007206862,0.003220924,0.006637347,-0.000284923,0.005282026,-3.298,-0.647,-0.219,-0.19,-0.579,-1.663
2014-4-3,-0.004848677,0.007595539,-0.004582908,0.00785229,-0.004473635,0.007125428,-0.004792519,0.004444641,-3.299,-0.645,-0.195,-0.18,-0.593,-1.686
2014-4-4,0.000541063,0.007359769,-0.000694857,0.007946483,-0.016854514,0.010188773,-0.0022614,0.00445377,-3.286,-0.641,-0.174,-0.137,-0.58,-1.754
2014-4-7,-0.01450793,0.00871063,-0.006997835,0.007068323,-0.010151704,0.01087476,-0.010207849,0.005914549,-3.15,-0.634,-0.107,-0.129,-0.575,-1.705
2014-4-8,-0.007273883,0.008107337,0.004168597,0.006885932,-0.007008387,0.01100001,0.001014223,0.004796848,-3.177,-0.644,-0.098,-0.111,-0.588,-1.736
2014-4-9,0.009551187,0.008165046,0.010401731,0.006681933,0.021286499,0.012806488,0.004655427,0.004689786,-3.26,-0.649,-0.102,-0.123,-0.59,-1.796
2014-4-10,0.002821818,0.007708231,-0.001402946,0.005830313,-0.033851601,0.017023681,0.002655109,0.004999427,-3.085,-0.64,-0.051,-0.091,-0.595,-1.708
2014-4-11,-0.018316661,0.00979193,-0.008212082,0.006554643,-0.012026094,0.01648992,-0.017678184,0.007888349,-2.865,-0.63,0.032,-0.082,-0.598,-1.587
2014-4-14,-0.008466904,0.009903575,-0.003669068,0.00648114,0.00430196,0.017210251,0.001332294,0.00809711,-2.869,-0.633,0.015,-0.087,-0.58,-1.584
2014-4-15,-0.000260644,0.009831937,-0.006243517,0.006782025,0.010280046,0.017863281,-0.005470455,0.008143841,-2.846,-0.623,0.018,-0.074,-0.584,-1.583
2014-4-16,0.009719028,0.010266932,-0.000272344,0.006371689,0.005994158,0.017960824,0.010313472,0.008933972,-3.066,-0.634,-0.066,-0.081,-0.577,-1.708
2014-4-17,0.001820903,0.010023462,0.011801344,0.007837591,-0.000534331,0.017800364,0.004658857,0.009137681,-3.178,-0.66,-0.082,-0.109,-0.565,-1.762
2014-4-22,0.048875717,0.021270849,-0.00391082,0.006534886,0.024402521,0.018466858,0.02412091,0.012938345,-3.274,-0.665,-0.118,-0.112,-0.6,-1.779
2014-4-23,0.008506185,0.021274746,0.001260325,0.006631963,-0.004934651,0.011668729,0.003635741,0.012941224,-3.347,-0.657,-0.114,-0.105,-0.645,-1.826
2014-4-24,0.016164141,0.018525018,0.002044646,0.005954089,-0.001688594,0.009821225,-0.00191025,0.009714683,-3.338,-0.663,-0.112,-0.096,-0.628,-1.839
2014-4-25,-0.007526252,0.018363757,-0.003237413,0.005910085,-0.00737792,0.010965022,-0.002589354,0.010083671,-3.185,-0.646,-0.072,-0.077,-0.611,-1.779
2014-4-28,0.045828898,0.021611006,-0.000382887,0.005218845,0.005012377,0.01061614,0.013795044,0.009461483,-3.181,-0.659,-0.07,-0.095,-0.601,-1.756
2014-4-29,0.001079305,0.022371258,0.005548768,0.00543363,0.006671554,0.010651204,0.004592377,0.009418098,-3.226,-0.669,-0.107,-0.093,-0.584,-1.773
2014-4-30,-0.004293332,0.023141137,0.000291189,0.003219537,0.001257194,0.010571141,0.006320521,0.009381453,-3.256,-0.642,-0.11,-0.076,-0.584,-1.844
2014-5-1,0.014713176,0.017955234,0.002572219,0.002723992,0.003502003,0.005232305,0.003000155,0.005491976,-3.326,-0.638,-0.13,-0.071,-0.586,-1.901
2014-5-2,-0.002139468,0.018605063,0.013159691,0.005297078,-0.007671503,0.005767765,-0.002509719,0.005997082,-3.357,-0.652,-0.126,-0.054,-0.576,-1.949
2014-5-6,-0.013164034,0.020003574,-0.002383844,0.00566209,-0.002920812,0.005844681,0.000352353,0.005746779,-3.322,-0.662,-0.098,-0.052,-0.581,-1.929
2014-5-7,-0.003904482,0.019671832,0.000154681,0.005246699,0.002150415,0.004938621,-0.00187042,0.005629627,-3.308,-0.663,-0.075,-0.06,-0.58,-1.93
2014-5-8,0.006073333,0.008809961,0.002317345,0.005078083,-0.006333143,0.005305226,0.002773714,0.003285367,-3.4,-0.68,-0.104,-0.051,-0.572,-1.993
2014-5-9,-0.01257574,0.009913449,-0.010504019,0.007033232,0.006218353,0.005205261,-0.006910241,0.00436129,-3.438,-0.68,-0.104,-0.048,-0.555,-2.051
2014-5-12,0.003063771,0.010041759,0.001980705,0.007041803,0.010992706,0.006817263,0.001201201,0.003501582,-3.567,-0.692,-0.14,-0.06,-0.556,-2.119
2014-5-13,0.008803377,0.008637692,0.002309572,0.007032988,0.000113536,0.006716992,0.000569296,0.003196172,-3.568,-0.689,-0.176,-0.037,-0.546,-2.12
2014-5-14,-0.003414867,0.008655109,0.008217772,0.005738393,0.000632321,0.00572067,0.004144543,0.003605599,-3.526,-0.677,-0.17,-0.003,-0.532,-2.144
2014-5-15,0.006425571,0.007607665,-0.00246707,0.00574496,-0.010296437,0.007175676,0.002218704,0.003700542,-3.29,-0.657,-0.122,0.026,-0.514,-2.023
2014-5-16,0.007308806,0.00767188,0.001872887,0.005774992,0.002714727,0.007200477,0.004544423,0.00386309,-3.343,-0.666,-0.114,0.016,-0.508,-2.071
2014-5-19,-0.043247493,0.018529785,-0.004965308,0.006049325,0.006949389,0.006815708,-0.01263194,0.00639147,-3.362,-0.674,-0.115,0.008,-0.51,-2.071
2014-5-20,0.000447583,0.018271559,0.000530809,0.004149854,-0.006965721,0.007405007,-0.002870107,0.005932718,-3.306,-0.662,-0.099,0.018,-0.516,-2.047
2014-5-21,0.015257927,0.019481152,-0.000309604,0.004156227,0.007338676,0.006638734,0.006069962,0.006417765,-3.429,-0.667,-0.123,-0.004,-0.524,-2.111
2014-5-22,-0.010026088,0.019166688,0.015712415,0.007067036,0.005239085,0.006921059,0.00010751,0.006416815,-3.483,-0.663,-0.163,-0.006,-0.51,-2.141
2014-5-23,0.004012484,0.019401691,0.004496928,0.00670989,0.001160523,0.006921784,3.07E-05,0.006182231,-3.5,-0.67,-0.188,-0.005,-0.496,-2.141
2014-5-27,-0.00110521,0.019007617,-0.006414809,0.00730007,0.006278876,0.005042263,3.07E-05,0.006084573,-3.542,-0.678,-0.219,-0.002,-0.49,-2.153
2014-5-28,-0.00386365,0.018367104,-0.002971251,0.007492584,-0.003206775,0.005610741,-0.005806314,0.005858517,-3.568,-0.671,-0.219,0.029,-0.521,-2.186
2014-5-29,0.006244761,0.008037296,0.002709437,0.007044794,0.006594767,0.005564217,0.002930473,0.003815793,-3.612,-0.683,-0.233,0.021,-0.526,-2.191
2014-5-30,-0.004763534,0.008391764,0.000218183,0.007056382,0.00218332,0.003809592,-0.000569998,0.003614076,-3.629,-0.697,-0.22,0.016,-0.514,-2.214
2014-6-2,0.005878071,0.006152729,-0.004328916,0.007422114,0.001574766,0.003490356,0.001016526,0.00267528,-3.594,-0.709,-0.246,-0.004,-0.509,-2.126
2014-6-3,-0.005398291,0.005123259,-0.002435039,0.003902602,0.002302009,0.003325418,-0.002975481,0.002841237,-3.565,-0.716,-0.249,-0.031,-0.504,-2.065
2014-6-4,0.003218075,0.005031245,0.001053718,0.003214348,0.002976805,0.003282026,0.003729507,0.003317541,-3.574,-0.719,-0.26,-0.04,-0.506,-2.049
2014-6-5,-0.001445216,0.005045652,0.002432478,0.002779006,0.002794555,0.002883894,0.000707344,0.003336375,-3.71,-0.722,-0.283,-0.025,-0.481,-2.199
2014-6-6,0.00467468,0.004992967,0.008586737,0.004145786,-0.000520427,0.002128232,0.004294814,0.002573517,-3.974,-0.765,-0.31,-0.014,-0.493,-2.392
2014-6-9,0.004021678,0.004679565,0.002427501,0.004129752,-0.003713922,0.002416466,-0.001010689,0.002589632,-4.017,-0.784,-0.313,-0.02,-0.506,-2.394
2014-6-10,0.004923767,0.004131502,0.011729014,0.005697389,0.002593297,0.002452218,0.010637425,0.004444057,-4.032,-0.793,-0.31,-0.026,-0.514,-2.389
